object_name,label_family,status,priority_rank,priority_bin,priority_reason,query_string,recommended_source_type,target_role
NGC7814,A/R mismatch,missing_context_available,61,reserve_pool,missing_context_available;object_rank=61,"""NGC7814"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC7814,H I asymmetry,missing_context_available,61,reserve_pool,missing_context_available;object_rank=61,"""NGC7814"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC7814,SFE/depletion,missing_context_available,61,reserve_pool,missing_context_available;object_rank=61,"""NGC7814"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC7814,Vrot/sigma,missing_context_available,61,reserve_pool,missing_context_available;object_rank=61,"""NGC7814"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC7814,burstiness,missing_priority,61,reserve_pool,missing_priority;object_rank=61,"""NGC7814"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC7814,centroid offset,missing_priority,61,reserve_pool,missing_priority;object_rank=61,"""NGC7814"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC7814,external morphology,missing_priority,61,reserve_pool,missing_priority;object_rank=61,"""NGC7814"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC7814,lopsidedness,missing_low_priority,61,reserve_pool,missing_low_priority;object_rank=61,"""NGC7814"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC7814,warp / PA twist,missing_low_priority,61,reserve_pool,missing_low_priority;object_rank=61,"""NGC7814"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC02487,A/R mismatch,missing_context_available,62,reserve_pool,missing_context_available;object_rank=62,"""UGC02487"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC02487,H I asymmetry,missing_context_available,62,reserve_pool,missing_context_available;object_rank=62,"""UGC02487"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC02487,SFE/depletion,missing_context_available,62,reserve_pool,missing_context_available;object_rank=62,"""UGC02487"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC02487,Vrot/sigma,missing_context_available,62,reserve_pool,missing_context_available;object_rank=62,"""UGC02487"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC02487,burstiness,missing_priority,62,reserve_pool,missing_priority;object_rank=62,"""UGC02487"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC02487,centroid offset,missing_priority,62,reserve_pool,missing_priority;object_rank=62,"""UGC02487"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC02487,external morphology,missing_priority,62,reserve_pool,missing_priority;object_rank=62,"""UGC02487"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC02487,lopsidedness,missing_low_priority,62,reserve_pool,missing_low_priority;object_rank=62,"""UGC02487"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC02487,warp / PA twist,missing_low_priority,62,reserve_pool,missing_low_priority;object_rank=62,"""UGC02487"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC02885,A/R mismatch,missing_context_available,63,reserve_pool,missing_context_available;object_rank=63,"""UGC02885"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC02885,H I asymmetry,missing_context_available,63,reserve_pool,missing_context_available;object_rank=63,"""UGC02885"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC02885,SFE/depletion,missing_context_available,63,reserve_pool,missing_context_available;object_rank=63,"""UGC02885"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC02885,Vrot/sigma,missing_context_available,63,reserve_pool,missing_context_available;object_rank=63,"""UGC02885"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC02885,burstiness,missing_priority,63,reserve_pool,missing_priority;object_rank=63,"""UGC02885"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC02885,centroid offset,missing_priority,63,reserve_pool,missing_priority;object_rank=63,"""UGC02885"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC02885,external morphology,missing_priority,63,reserve_pool,missing_priority;object_rank=63,"""UGC02885"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC02885,lopsidedness,missing_low_priority,63,reserve_pool,missing_low_priority;object_rank=63,"""UGC02885"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC02885,warp / PA twist,missing_low_priority,63,reserve_pool,missing_low_priority;object_rank=63,"""UGC02885"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC03205,A/R mismatch,missing_context_available,64,reserve_pool,missing_context_available;object_rank=64,"""UGC03205"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC03205,H I asymmetry,missing_context_available,64,reserve_pool,missing_context_available;object_rank=64,"""UGC03205"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC03205,SFE/depletion,missing_context_available,64,reserve_pool,missing_context_available;object_rank=64,"""UGC03205"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC03205,Vrot/sigma,missing_context_available,64,reserve_pool,missing_context_available;object_rank=64,"""UGC03205"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC03205,burstiness,missing_priority,64,reserve_pool,missing_priority;object_rank=64,"""UGC03205"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC03205,centroid offset,missing_priority,64,reserve_pool,missing_priority;object_rank=64,"""UGC03205"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC03205,external morphology,missing_priority,64,reserve_pool,missing_priority;object_rank=64,"""UGC03205"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC03205,lopsidedness,missing_low_priority,64,reserve_pool,missing_low_priority;object_rank=64,"""UGC03205"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC03205,warp / PA twist,missing_low_priority,64,reserve_pool,missing_low_priority;object_rank=64,"""UGC03205"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC03546,A/R mismatch,missing_context_available,65,reserve_pool,missing_context_available;object_rank=65,"""UGC03546"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC03546,H I asymmetry,missing_context_available,65,reserve_pool,missing_context_available;object_rank=65,"""UGC03546"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC03546,SFE/depletion,missing_context_available,65,reserve_pool,missing_context_available;object_rank=65,"""UGC03546"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC03546,Vrot/sigma,missing_context_available,65,reserve_pool,missing_context_available;object_rank=65,"""UGC03546"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC03546,burstiness,missing_priority,65,reserve_pool,missing_priority;object_rank=65,"""UGC03546"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC03546,centroid offset,missing_priority,65,reserve_pool,missing_priority;object_rank=65,"""UGC03546"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC03546,external morphology,missing_priority,65,reserve_pool,missing_priority;object_rank=65,"""UGC03546"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC03546,lopsidedness,missing_low_priority,65,reserve_pool,missing_low_priority;object_rank=65,"""UGC03546"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC03546,warp / PA twist,missing_low_priority,65,reserve_pool,missing_low_priority;object_rank=65,"""UGC03546"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC04325,A/R mismatch,missing_context_available,66,reserve_pool,missing_context_available;object_rank=66,"""UGC04325"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC04325,H I asymmetry,missing_context_available,66,reserve_pool,missing_context_available;object_rank=66,"""UGC04325"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC04325,SFE/depletion,missing_context_available,66,reserve_pool,missing_context_available;object_rank=66,"""UGC04325"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC04325,Vrot/sigma,missing_context_available,66,reserve_pool,missing_context_available;object_rank=66,"""UGC04325"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC04325,burstiness,missing_priority,66,reserve_pool,missing_priority;object_rank=66,"""UGC04325"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC04325,centroid offset,missing_priority,66,reserve_pool,missing_priority;object_rank=66,"""UGC04325"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC04325,external morphology,missing_priority,66,reserve_pool,missing_priority;object_rank=66,"""UGC04325"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC04325,lopsidedness,missing_low_priority,66,reserve_pool,missing_low_priority;object_rank=66,"""UGC04325"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC04325,warp / PA twist,missing_low_priority,66,reserve_pool,missing_low_priority;object_rank=66,"""UGC04325"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC06399,A/R mismatch,missing_context_available,67,reserve_pool,missing_context_available;object_rank=67,"""UGC06399"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC06399,H I asymmetry,missing_context_available,67,reserve_pool,missing_context_available;object_rank=67,"""UGC06399"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC06399,SFE/depletion,missing_context_available,67,reserve_pool,missing_context_available;object_rank=67,"""UGC06399"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC06399,Vrot/sigma,missing_context_available,67,reserve_pool,missing_context_available;object_rank=67,"""UGC06399"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC06399,burstiness,missing_priority,67,reserve_pool,missing_priority;object_rank=67,"""UGC06399"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC06399,centroid offset,missing_priority,67,reserve_pool,missing_priority;object_rank=67,"""UGC06399"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC06399,external morphology,missing_priority,67,reserve_pool,missing_priority;object_rank=67,"""UGC06399"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC06399,lopsidedness,missing_low_priority,67,reserve_pool,missing_low_priority;object_rank=67,"""UGC06399"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC06399,warp / PA twist,missing_low_priority,67,reserve_pool,missing_low_priority;object_rank=67,"""UGC06399"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC06614,A/R mismatch,missing_context_available,68,reserve_pool,missing_context_available;object_rank=68,"""UGC06614"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC06614,H I asymmetry,missing_context_available,68,reserve_pool,missing_context_available;object_rank=68,"""UGC06614"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC06614,SFE/depletion,missing_context_available,68,reserve_pool,missing_context_available;object_rank=68,"""UGC06614"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC06614,Vrot/sigma,missing_context_available,68,reserve_pool,missing_context_available;object_rank=68,"""UGC06614"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC06614,burstiness,missing_priority,68,reserve_pool,missing_priority;object_rank=68,"""UGC06614"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC06614,centroid offset,missing_priority,68,reserve_pool,missing_priority;object_rank=68,"""UGC06614"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC06614,external morphology,missing_priority,68,reserve_pool,missing_priority;object_rank=68,"""UGC06614"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC06614,lopsidedness,missing_low_priority,68,reserve_pool,missing_low_priority;object_rank=68,"""UGC06614"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC06614,warp / PA twist,missing_low_priority,68,reserve_pool,missing_low_priority;object_rank=68,"""UGC06614"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC06786,A/R mismatch,missing_context_available,69,reserve_pool,missing_context_available;object_rank=69,"""UGC06786"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC06786,H I asymmetry,missing_context_available,69,reserve_pool,missing_context_available;object_rank=69,"""UGC06786"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC06786,SFE/depletion,missing_context_available,69,reserve_pool,missing_context_available;object_rank=69,"""UGC06786"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC06786,Vrot/sigma,missing_context_available,69,reserve_pool,missing_context_available;object_rank=69,"""UGC06786"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC06786,burstiness,missing_priority,69,reserve_pool,missing_priority;object_rank=69,"""UGC06786"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC06786,centroid offset,missing_priority,69,reserve_pool,missing_priority;object_rank=69,"""UGC06786"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC06786,external morphology,missing_priority,69,reserve_pool,missing_priority;object_rank=69,"""UGC06786"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC06786,lopsidedness,missing_low_priority,69,reserve_pool,missing_low_priority;object_rank=69,"""UGC06786"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC06786,warp / PA twist,missing_low_priority,69,reserve_pool,missing_low_priority;object_rank=69,"""UGC06786"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC06917,A/R mismatch,missing_context_available,70,reserve_pool,missing_context_available;object_rank=70,"""UGC06917"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC06917,H I asymmetry,missing_context_available,70,reserve_pool,missing_context_available;object_rank=70,"""UGC06917"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC06917,SFE/depletion,missing_context_available,70,reserve_pool,missing_context_available;object_rank=70,"""UGC06917"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC06917,Vrot/sigma,missing_context_available,70,reserve_pool,missing_context_available;object_rank=70,"""UGC06917"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC06917,burstiness,missing_priority,70,reserve_pool,missing_priority;object_rank=70,"""UGC06917"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC06917,centroid offset,missing_priority,70,reserve_pool,missing_priority;object_rank=70,"""UGC06917"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC06917,external morphology,missing_priority,70,reserve_pool,missing_priority;object_rank=70,"""UGC06917"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC06917,lopsidedness,missing_low_priority,70,reserve_pool,missing_low_priority;object_rank=70,"""UGC06917"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC06917,warp / PA twist,missing_low_priority,70,reserve_pool,missing_low_priority;object_rank=70,"""UGC06917"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC06930,A/R mismatch,missing_context_available,71,reserve_pool,missing_context_available;object_rank=71,"""UGC06930"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC06930,H I asymmetry,missing_context_available,71,reserve_pool,missing_context_available;object_rank=71,"""UGC06930"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC06930,SFE/depletion,missing_context_available,71,reserve_pool,missing_context_available;object_rank=71,"""UGC06930"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC06930,Vrot/sigma,missing_context_available,71,reserve_pool,missing_context_available;object_rank=71,"""UGC06930"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC06930,burstiness,missing_priority,71,reserve_pool,missing_priority;object_rank=71,"""UGC06930"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC06930,centroid offset,missing_priority,71,reserve_pool,missing_priority;object_rank=71,"""UGC06930"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC06930,external morphology,missing_priority,71,reserve_pool,missing_priority;object_rank=71,"""UGC06930"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC06930,lopsidedness,missing_low_priority,71,reserve_pool,missing_low_priority;object_rank=71,"""UGC06930"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC06930,warp / PA twist,missing_low_priority,71,reserve_pool,missing_low_priority;object_rank=71,"""UGC06930"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC06983,A/R mismatch,missing_context_available,72,reserve_pool,missing_context_available;object_rank=72,"""UGC06983"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC06983,H I asymmetry,missing_context_available,72,reserve_pool,missing_context_available;object_rank=72,"""UGC06983"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC06983,SFE/depletion,missing_context_available,72,reserve_pool,missing_context_available;object_rank=72,"""UGC06983"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC06983,Vrot/sigma,missing_context_available,72,reserve_pool,missing_context_available;object_rank=72,"""UGC06983"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC06983,burstiness,missing_priority,72,reserve_pool,missing_priority;object_rank=72,"""UGC06983"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC06983,centroid offset,missing_priority,72,reserve_pool,missing_priority;object_rank=72,"""UGC06983"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC06983,external morphology,missing_priority,72,reserve_pool,missing_priority;object_rank=72,"""UGC06983"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC06983,lopsidedness,missing_low_priority,72,reserve_pool,missing_low_priority;object_rank=72,"""UGC06983"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC06983,warp / PA twist,missing_low_priority,72,reserve_pool,missing_low_priority;object_rank=72,"""UGC06983"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC07151,A/R mismatch,missing_context_available,73,reserve_pool,missing_context_available;object_rank=73,"""UGC07151"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC07151,H I asymmetry,missing_context_available,73,reserve_pool,missing_context_available;object_rank=73,"""UGC07151"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC07151,SFE/depletion,missing_context_available,73,reserve_pool,missing_context_available;object_rank=73,"""UGC07151"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC07151,Vrot/sigma,missing_context_available,73,reserve_pool,missing_context_available;object_rank=73,"""UGC07151"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC07151,burstiness,missing_priority,73,reserve_pool,missing_priority;object_rank=73,"""UGC07151"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC07151,centroid offset,missing_priority,73,reserve_pool,missing_priority;object_rank=73,"""UGC07151"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC07151,external morphology,missing_priority,73,reserve_pool,missing_priority;object_rank=73,"""UGC07151"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC07151,lopsidedness,missing_low_priority,73,reserve_pool,missing_low_priority;object_rank=73,"""UGC07151"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC07151,warp / PA twist,missing_low_priority,73,reserve_pool,missing_low_priority;object_rank=73,"""UGC07151"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
UGC08286,A/R mismatch,missing_context_available,74,reserve_pool,missing_context_available;object_rank=74,"""UGC08286"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
UGC08286,H I asymmetry,missing_context_available,74,reserve_pool,missing_context_available;object_rank=74,"""UGC08286"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
UGC08286,SFE/depletion,missing_context_available,74,reserve_pool,missing_context_available;object_rank=74,"""UGC08286"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
UGC08286,Vrot/sigma,missing_context_available,74,reserve_pool,missing_context_available;object_rank=74,"""UGC08286"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
UGC08286,burstiness,missing_priority,74,reserve_pool,missing_priority;object_rank=74,"""UGC08286"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
UGC08286,centroid offset,missing_priority,74,reserve_pool,missing_priority;object_rank=74,"""UGC08286"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
UGC08286,external morphology,missing_priority,74,reserve_pool,missing_priority;object_rank=74,"""UGC08286"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
UGC08286,lopsidedness,missing_low_priority,74,reserve_pool,missing_low_priority;object_rank=74,"""UGC08286"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
UGC08286,warp / PA twist,missing_low_priority,74,reserve_pool,missing_low_priority;object_rank=74,"""UGC08286"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
