topic,source,rank,title,year,authors,venue,citationCount,doi,url,concepts,abstract,query,error
hubble_sequence,openalex,11,The ATLAS3D project - I. A volume-limited sample of 260 nearby early-type galaxies: science goals and selection criteria,2011,Michele Cappellari; Eric Emsellem; Davor Krajnović; Richard M. McDermid; Nicholas Scott; G. A. Verdoes Kleijn,Monthly Notices of the Royal Astronomical Society,1131,https://doi.org/10.1111/j.1365-2966.2010.18174.x,https://openalex.org/W2144180734,Physics; Galaxy; Astrophysics; Sample (material); Stars; Kinematics; Population; Selection (genetic algorithm),"The ATLAS 3D project is a multiwavelength survey combined with a theoretical modelling effort. The observations span from the radio to the millimetre and optical, and provide multicolour imaging, two-dimensional kinematics of the atomic (H I), molecular (CO) and ionized gas (H, [O III] and [N I]), together with the kinematics and population of the stars (H, Fe5015 and Mg b), for a carefully selected, volume-limited (1.16 10 5 Mpc 3 ) sample of 260 early-type (elliptical E and lenticular S0) galaxies (ETGs). The models include semi-analytic, N-body binary mergers and cosmological simulations of galaxy formation. Here we present the science goals for the project and introduce the galaxy sample and the selection criteria. The sample consists of nearby (D < 42 Mpc, | -29 | < 35 , |b| > 15 ) morphologically selected ETGs extracted from a parent sample of 871 galaxies (8 per cent E, 22 per cent S0 and 70 per cent spirals) brighter than M K < -21.5 mag (stellar mass M 6 10 9 M ). We analyse possible selection biases and we conclude that the parent sample is essentially complete and statistically representative of the nearby galaxy population. We present the size-luminosity relation for the spirals and ETGs and show that the ETGs in the ATLAS 3D sample define a",Hubble sequence spiral elliptical galaxies morphology,
hubble_sequence,openalex,12,"The SAURON project--IV. The mass-to-light ratio, the virial mass estimator and the Fundamental Plane of elliptical and lenticular galaxies",2006,Michele Cappellari; Roland Bacon; Martin Bureau; Maaike Damen; R. L. Davies; P. T. de Zeeuw,Monthly Notices of the Royal Astronomical Society,1129,https://doi.org/10.1111/j.1365-2966.2005.09981.x,https://openalex.org/W2141520494,Physics; Virial mass; Virial theorem; Fundamental plane (elliptical galaxies); Astrophysics; Galaxy; Sigma; Dark matter,"We investigate with unprecedented accuracy the correlations between the dynamical mass-to-light ratio M/L and other global observables of E and S0 galaxies. We construct two-integral Jeans and three-integral Schwarzschild dynamical models for a sample of 25 E/S0 galaxies with SAURON integral-field stellar kinematics. We find a tight correlation of the form (M/L)=(3.79+/-0.13)*(sigma/200 km/s)^(0.82+/-0.06) between the dynamical M/L (in the I-band) and the luminosity-weighted second moment (sigma) of the line-of-sight velocity-distribution within Re. The observed rms scatter in M/L for our sample is 17%, while the intrinsic scatter is negligible with respect to the measurement errors. The (M/L)-sigma relation can be included in the remarkable series of tight correlations between sigma and other galaxy global observables. The comparison of the observed correlations with the predictions of the Fundamental Plane (FP), and with simple virial estimates, shows that the `tilt' of the FP of early-type galaxies, is due to a real M/L variation, while structural and orbital non-homology have a negligible effect. The virial mass is a reliable estimator of the mass in the central regions of galaxies. The best-fitting virial relation has the form (M/L)_vir=(4.8+/-0.1)*Re*sigma^2/(L*G). The comparison of the dynamical M/L with the (M/L)_pop inferred from the analysis of the stellar population, indicates that dark matter in early-type galaxies contributes &lt;30% of the total mass inside one ",Hubble sequence spiral elliptical galaxies morphology,
morphology_physical_parameters,openalex,1,The EAGLE project: simulating the evolution and assembly of galaxies and their environments,2014,Joop Schaye; Robert A. Crain; R. G. Bower; Michelle Furlong; Matthieu Schaller; Tom Theuns,Monthly Notices of the Royal Astronomical Society,3569,https://doi.org/10.1093/mnras/stu2058,https://openalex.org/W2119131940,Physics; Astrophysics; Galaxy; Galaxy formation and evolution; Redshift; Stellar mass; Stars; Star formation,"We introduce the Virgo Consortium's Evolution and Assembly of GaLaxies and their Environments (EAGLE) project, a suite of hydrodynamical simulations that follow the formation of galaxies and supermassive black holes in cosmologically representative volumes of a standard cold dark matter universe. We discuss the limitations of such simulations in light of their finite resolution and poorly constrained subgrid physics, and how these affect their predictive power. One major improvement is our treatment of feedback from massive stars and active galactic nuclei (AGN) in which thermal energy is injected into the gas without the need to turn off cooling or decouple hydrodynamical forces, allowing winds to develop without predetermined speed or mass loading factors. Because the feedback efficiencies cannot be predicted from first principles, we calibrate them to the present-day galaxy stellar mass function and the amplitude of the galaxy-central black hole mass relation, also taking galaxy sizes into account. The observed galaxy stellar mass function is reproduced to 0.2 dex over the full resolved mass range, 10 8 < M * /M 10 11 , a level of agreement close to that attained by semi-analytic models, and unprecedented for hydrodynamical simulations. We compare our results to a representative set of low-redshift observables not considered in the calibration, and find good agreement with the observed galaxy specific star formation rates, passive fractions, Tully-Fisher relation, total st",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,3,Cosmological smoothed particle hydrodynamics simulations: a hybrid multiphase model for star formation,2003,Volker Springel; Lars Hernquist,Monthly Notices of the Royal Astronomical Society,2240,https://doi.org/10.1046/j.1365-8711.2003.06206.x,https://openalex.org/W2100514692,Physics; Astrophysics; Star formation; Supernova; Galaxy; Radiative cooling; Smoothed-particle hydrodynamics; Galaxy formation and evolution,"We present a model for star formation and supernova feedback that describes the multiphase structure of star-forming gas on scales that are typically not resolved in cosmological simulations. Our approach includes radiative heating and cooling, the growth of cold clouds embedded in an ambient hot medium, star formation in these clouds, feedback from supernovae in the form of thermal heating and cloud evaporation, galactic winds and outflows, and metal enrichment. Implemented using smoothed particle hydrodynamics, our scheme is a significantly modified and extended version of the grid-based method of Yepes et al., and enables us to achieve a high dynamic range in simulations of structure formation.",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,4,CANDELS: THE COSMIC ASSEMBLY NEAR-INFRARED DEEP EXTRAGALACTIC LEGACY SURVEY,2011,Norman A. Grogin; Dale D. Kocevski; S. M. Faber; Henry C. Ferguson; Anton M. Koekemoer; Adam G. Riess,The Astrophysical Journal Supplement Series,2170,https://doi.org/10.1088/0067-0049/197/2/35,https://openalex.org/W2155705849,Physics; Galaxy; Astrophysics; Redshift; Cosmic variance; Hubble Ultra-Deep Field; Astronomy; Sky,"The Cosmic Assembly Near-infrared Deep Extragalactic Legacy Survey (CANDELS) is designed to document the first third of galactic evolution, over the approximate redshift (z) range 8-1.5. It will image >250,000 distant galaxies using three separate cameras on the Hubble Space Telescope, from the mid-ultraviolet to the near-infrared, and will find and measure Type Ia supernovae at z > 1.5 to test their accuracy as standardizable candles for cosmology. Five premier multi-wavelength sky regions are selected, each with extensive ancillary data. The use of five widely separated fields mitigates cosmic variance and yields statistically robust and complete samples of galaxies down to a stellar mass of 10 9 M to z 2, reaching the knee of the ultraviolet luminosity function of galaxies to z 8. The survey covers approximately 800 arcmin 2 and is divided into two parts. The CANDELS/Deep survey (5 point-source limit H = 27.7 mag) covers 125 arcmin 2 within Great Observatories Origins Deep Survey (GOODS)-N and GOODS-S. The CANDELS/Wide survey includes GOODS and three additional fields (Extended Groth Strip, COSMOS, and Ultra-deep Survey) and covers the full area to a 5 pointsource limit of H 27.0 mag. Together with the Hubble Ultra Deep Fields, the strategy creates a three-tiered ""wedding-cake"" approach that has proven efficient for extragalactic surveys. Data from the survey are nonproprietary and are useful for a wide variety of science investigations. In this paper, we describe the basi",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,5,The James Webb Space Telescope,2006,Jonathan P. Gardner; John C. Mather; Mark Clampin; René Doyon; Matthew A. Greenhouse; Heidi B. Hammel,Space Science Reviews,1935,https://doi.org/10.1007/s11214-006-8315-7,https://openalex.org/W3022668787,James Webb Space Telescope; Physics; Reionization; Astronomy; Galaxy; Planetary system; Exoplanet; Protoplanet,"The James Webb Space Telescope (JWST) is a large (6.6 m), cold (<50 K), infrared (IR)-optimized space observatory that will be launched early in the next decade into orbit around the second Earth–Sun Lagrange point. The observatory will have four instruments: a near-IR camera, a near-IR multiobject spectrograph, and a tunable filter imager will cover the wavelength range, 0.6 < ; < 5.0 μ m, while the mid-IR instrument will do both imaging and spectroscopy from 5.0 < ; < 29 μ m. The JWST science goals are divided into four themes. The key objective of The End of the Dark Ages: First Light and Reionization theme is to identify the first luminous sources to form and to determine the ionization history of the early universe. The key objective of The Assembly of Galaxies theme is to determine how galaxies and the dark matter, gas, stars, metals, morphological structures, and active nuclei within them evolved from the epoch of reionization to the present day. The key objective of The Birth of Stars and Protoplanetary Systems theme is to unravel the birth and early evolution of stars, from infall on to dust-enshrouded protostars to the genesis of planetary systems. The key objective of the Planetary Systems and the Origins of Life theme is to determine the physical and chemical properties of planetary systems including our own, and investigate the potential for the origins of life in those systems. Within these themes and objectives, we have derived representative astronomical obser",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,6,GW190814: Gravitational Waves from the Coalescence of a 23 Solar Mass Black Hole with a 2.6 Solar Mass Compact Object,2020,R. Abbott; T. D. Abbott; S. Abraham; F. Acernese; K. Ackley; C. Adams,The Astrophysical Journal Letters,1764,https://doi.org/10.3847/2041-8213/ab960f,https://openalex.org/W3036761016,Physics; Black hole (networking); Compact star; Dimensionless quantity; Astrophysics; Solar mass; General relativity; Gravitational wave,"Abstract We report the observation of a compact binary coalescence involving a 22.2–24.3 M ⊙ black hole and a compact object with a mass of 2.50–2.67 M ⊙ (all measurements quoted at the 90% credible level). The gravitational-wave signal, GW190814, was observed during LIGO’s and Virgo’s third observing run on 2019 August 14 at 21:10:39 UTC and has a signal-to-noise ratio of 25 in the three-detector network. The source was localized to 18.5 deg 2 at a distance of Mpc; no electromagnetic counterpart has been confirmed to date. The source has the most unequal mass ratio yet measured with gravitational waves, , and its secondary component is either the lightest black hole or the heaviest neutron star ever discovered in a double compact-object system. The dimensionless spin of the primary black hole is tightly constrained to ≤0.07. Tests of general relativity reveal no measurable deviations from the theory, and its prediction of higher-multipole emission is confirmed at high confidence. We estimate a merger rate density of 1–23 Gpc −3 yr −1 for the new class of binary coalescence sources that GW190814 represents. Astrophysical models predict that binaries with mass ratios similar to this event can form through several channels, but are unlikely to have formed in globular clusters. However, the combination of mass ratio, component masses, and the inferred merger rate for this event challenges all current models of the formation and mass distribution of compact-object binaries.",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,8,"Modules for Experiments in Stellar Astrophysics (MESA): Pulsating Variable Stars, Rotation, Convective Boundaries, and Energy Conservation",2019,Bill Paxton; R. Smolec; Josiah Schwab; Alfred Gautschy; Lars Bildsten; Matteo Cantiello,The Astrophysical Journal Supplement Series,1674,https://doi.org/10.3847/1538-4365/ab2241,https://openalex.org/W2918550948,Physics; Stars; Astrophysics; Rotation (mathematics); Convective flow; Variable star; Stellar rotation; Convection,"Abstract We update the capabilities of the open-knowledge software instrument Modules for Experiments in Stellar Astrophysics ( MESA ). RSP is a new functionality in MESAstar that models the nonlinear radial stellar pulsations that characterize RR Lyrae, Cepheids, and other classes of variable stars. We significantly enhance numerical energy conservation capabilities, including during mass changes. For example, this enables calculations through the He flash that conserve energy to better than 0.001%. To improve the modeling of rotating stars in MESA , we introduce a new approach to modifying the pressure and temperature equations of stellar structure, as well as a formulation of the projection effects of gravity darkening. A new scheme for tracking convective boundaries yields reliable values of the convective core mass and allows the natural emergence of adiabatic semiconvection regions during both core hydrogen- and helium-burning phases. We quantify the parallel performance of MESA on current-generation multicore architectures and demonstrate improvements in the computational efficiency of radiative levitation. We report updates to the equation of state and nuclear reaction physics modules. We briefly discuss the current treatment of fallback in core-collapse supernova models and the thermodynamic evolution of supernova explosions. We close by discussing the new MESA Testhub software infrastructure to enhance source code development.",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,9,The IllustrisTNG simulations: public data release,2019,Dylan Nelson; Volker Springel; Annalisa Pillepich; Vicente Rodríguez-Gómez; Paul Torrey; Shy Genel,Computational Astrophysics and Cosmology,1395,https://doi.org/10.1186/s40668-019-0028-x,https://openalex.org/W2904186977,Python (programming language); Supermassive black hole; Halo; Dark matter; Computer science; Visualization; COSMIC cancer database; Galaxy,"Abstract We present the full public release of all data from the TNG100 and TNG300 simulations of the IllustrisTNG project. IllustrisTNG is a suite of large volume, cosmological, gravo-magnetohydrodynamical simulations run with the moving-mesh code Arepo . TNG includes a comprehensive model for galaxy formation physics, and each TNG simulation self-consistently solves for the coupled evolution of dark matter, cosmic gas, luminous stars, and supermassive black holes from early time to the present day, $z=0$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>z</mml:mi> <mml:mo>=</mml:mo> <mml:mn>0</mml:mn> </mml:math> . Each of the flagship runs—TNG50, TNG100, and TNG300—are accompanied by halo/subhalo catalogs, merger trees, lower-resolution and dark-matter only counterparts, all available with 100 snapshots. We discuss scientific and numerical cautions and caveats relevant when using TNG. The data volume now directly accessible online is ∼750 TB, including 1200 full volume snapshots and ∼80,000 high time-resolution subbox snapshots. This will increase to ∼1.1 PB with the future release of TNG50. Data access and analysis examples are available in IDL, Python, and Matlab. We describe improvements and new functionality in the web-based API, including on-demand visualization and analysis of galaxies and halos, exploratory plotting of scaling relations and other relationships between galactic and halo properties, and a new JupyterLab interface. This provides an onli",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,10,3D-HST+CANDELS: THE EVOLUTION OF THE GALAXY SIZE-MASS DISTRIBUTION SINCE<i>z</i>= 3,2014,A. van der Wel; M. Franx; P. G. van Dokkum; R. E. Skelton; I. G. Momcheva; K. E. Whitaker,The Astrophysical Journal,1319,https://doi.org/10.1088/0004-637x/788/1/28,https://openalex.org/W2078765460,Physics; Astrophysics; Galaxy; Astronomy; Brightest cluster galaxy; Stellar mass; Lenticular galaxy; Galaxy merger,"Spectroscopic+photometric redshifts, stellar mass estimates, and rest-frame colors from the 3D-HST survey are combined with structural parameter measurements from CANDELS imaging to determine the galaxy size-mass distribution over the redshift range 0 &lt; z &lt; 3. Separating early- and late-type galaxies on the basis of star-formation activity, we confirm that early-type galaxies are on average smaller than late-type galaxies at all redshifts, and we find a significantly different rate of average size evolution at fixed galaxy mass, with fast evolution for the early-type population, R eff(1 + z) -1.48, and moderate evolution for the late-type population, R eff(1 + z)-0.75. The large sample size and dynamic range in both galaxy mass and redshift, in combination with the high fidelity of our measurements due to the extensive use of spectroscopic data, not only fortify previous results but also enable us to probe beyond simple average galaxy size measurements. At all redshifts the slope of the size-mass relation is shallow, , for late-type galaxies with stellar mass &gt;3 × 109 M , and steep, , for early-type galaxies with stellar mass &gt;2 × 1010 M . The intrinsic scatter is ≲0.2 dex for all galaxy types and redshifts. For late-type galaxies, the logarithmic size distribution is not symmetric but is skewed toward small sizes: at all redshifts and masses, a tail of small late-type galaxies exists that overlaps in size with the early-type galaxy population. The number density ",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_physical_parameters,openalex,11,"A simple model to interpret the ultraviolet, optical and infrared emission from galaxies",2008,Elisabete da Cunha; Stéphane Charlot; David Elbaz,Monthly Notices of the Royal Astronomical Society,1245,https://doi.org/10.1111/j.1365-2966.2008.13535.x,https://openalex.org/W2036112087,Physics; Astrophysics; Galaxy; Star formation; Milky Way; Spectral energy distribution; Infrared; Starlight,"We present a simple, largely empirical but physically motivated model to interpret the mid-and far-infrared spectral energy distributions of galaxies consistently with the emission at ultraviolet, optical and near-infrared wavelengths. Our model relies on an existing angle-averaged prescription to compute the absorption of starlight by dust in stellar birth clouds and in the ambient interstellar medium (ISM) in galaxies. We compute the spectral energy distribution of the power reradiated by dust in stellar birth clouds as the sum of three components: a component of polycyclic aromatic hydrocarbons (PAHs); a mid-infrared continuum characterizing the emission from hot grains at temperatures in the range 130-250 K; and a component of grains in thermal equilibrium with adjustable temperature in the range 30-60 K. In the ambient ISM, we fix for simplicity the relative proportions of these three components to reproduce the spectral shape of diffuse cirrus emission in the Milky Way, and we include a component of cold grains in thermal equilibrium with adjustable temperature in the range 15-25 K. Our model is both simple and versatile enough that it can be used to derive statistical constraints on the star formation histories and dust contents of large samples of galaxies using a wide range of ultraviolet, optical and infrared observations. We illustrate this by deriving median likelihood estimates of the star formation rates, stellar masses, effective dust optical depths, dust masse",physical parameters along Hubble sequence gas fraction star formation morphology,
morphology_density,openalex,1,The formation of galactic discs,1998,H. J. Mo; Shude Mao; S. D. M. White,Monthly Notices of the Royal Astronomical Society,2164,https://doi.org/10.1046/j.1365-8711.1998.01227.x,https://openalex.org/W2170924363,Physics; Astrophysics; Tully–Fisher relation; Galaxy; Halo; Redshift; Population; Angular momentum,"We study the population of galactic discs expected in current hierarchical clustering models for structure formation. A rotationally supported disc with exponential surface density profile is assumed to form with a mass and angular momentum which are fixed fractions of those of its surrounding dark halo. We assume that haloes respond adiabatically to disc formation, and that only stable discs can correspond to real systems. With these assumptions the predicted population can match both present-day discs and the damped Lyα absorbers in QSO spectra. Good agreement is found provided that: (i) the masses of discs are a few per cent of those of their haloes; (ii) the specific angular momenta of discs are similar to those of their haloes; (iii) present-day discs were assembled recently (at z ≤ 1). In particular, the observed scatter in the size—rotation velocity plane is reproduced, as are the slope and scatter of the Tully—Fisher (TF) relation. The zero-point of the TF relation is matched for a stellar mass-to-light ratio of 1 to 2 h in the I-band, consistent with observational values derived from disc dynamics. High-redshift discs are predicted to be small and dense, and could plausibly merge together to form the observed population of elliptical galaxies. In many (but not all) currently popular cosmogonies, discs with rotation velocities exceeding 200 km s−1 can account for a third or more of the observed damped Lyα systems at z ∼ 2.5. Half of the lines of sight to such systems ",morphology density relation galaxies Dressler spiral elliptical environment,
morphology_density,openalex,2,The reversal of the star formation-density relation in the distant universe,2007,D. Elbaz; E. Daddi; D. Le Borgne; Mark Dickinson; D. M. Alexander; Ranga‐Ram Chary,Astronomy and Astrophysics,1598,https://doi.org/10.1051/0004-6361:20077525,https://openalex.org/W1985952407,Star formation; Galaxy; Star (game theory); Relation (database); Universe; Astronomy; Astrophysics; Physics,"Aims.We study the relationship between the local environment of galaxies and their star formation rate (SFR) in the Great Observatories Origins Deep Survey, GOODS, at .",morphology density relation galaxies Dressler spiral elliptical environment,
morphology_density,openalex,3,From dwarf spheroidals to cD galaxies: simulating the galaxy population in a ΛCDM cosmology,2011,Qi Guo; Simon D. M. White; Michael Boylan-Kolchin; G. De Lucia; Guinevere Kauffmann; Gerard Lemson,Monthly Notices of the Royal Astronomical Society,1211,https://doi.org/10.1111/j.1365-2966.2010.18114.x,https://openalex.org/W2160197565,Physics; Astrophysics; Astronomy; Galaxy formation and evolution; Satellite galaxy; Galaxy; Stellar mass; Dwarf galaxy,"We have updated and extended our semi-analytic galaxy formation modelling capabilities and applied them simultaneously to the stored halo/subhalo merger trees of the Millennium and Millennium-II Simulations (MS and MS-II, respectively). These differ by a factor of 125 in mass resolution, allowing explicit testing of resolution effects on predicted galaxy properties. We have revised the treatment of the transition between the rapid infall and cooling flow regimes of gas accretion, of the sizes of bulges, and of gaseous and stellar discs, of supernova feedback, of the transition between central and satellite status as galaxies fall into larger systems, and of gas and star stripping, once they become satellites. Plausible values of efficiency and scaling parameters yield an excellent fit not only to the observed abundance of low-redshift galaxies over five orders of magnitude in stellar mass and 9 mag in luminosity, but also to the observed abundance of Milky Way satellites. This suggests that reionization effects may not be needed to solve the 'missing-satellite' problem, except, perhaps, for the faintest objects. The same model matches the observed large-scale clustering of galaxies as a function of stellar mass and colour. The fit remains excellent down to 30 kpc for massive galaxies. For M * < 6 10 10 M , however, the model overpredicts clustering at scales below 1 Mpc, suggesting that the assumed fluctuation amplitude, 8 = 0.9, is too high. The observed difference in cluste",morphology density relation galaxies Dressler spiral elliptical environment,
morphology_density,openalex,6,The Dark Energy Survey: more than dark energy – an overview,2016,T Abbot (14857732); F B Abdalla (16231265); J Aleksic (16231268); S Allam (7793276); A Amara (16231271); D. Bacon,Monthly Notices of the Royal Astronomical Society,997,https://doi.org/10.1093/mnras/stw641,https://openalex.org/W2227274187,Physics; Dark energy; Astrophysics; Dark matter; Astronomy; Galaxy; Weak gravitational lensing; Cold dark matter,"This overview paper describes the legacy prospect and discovery potential of the Dark Energy Survey (DES) beyond cosmological studies, illustrating it with examples from the DES early data. DES is using a wide-field camera (DECam) on the 4 m Blanco Telescope in Chile to image 5000 sq deg of the sky in five filters (grizY).",morphology density relation galaxies Dressler spiral elliptical environment,
